id,trial,repeats,target_coq_file,project,steps,success,outcome,outcome_detail,post_copy_make_ok,theorem_baseline_ok,theorem_modified,post_make_note,elapsed_seconds,agent_run_seconds,tokens_prompt,tokens_prompt_cache_hit,tokens_prompt_cache_miss,tokens_completion,tokens_total
1599,1,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,691,557,3219406,3184256,35150,56784,3276190
1599,2,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,1268,1134,8490561,8448256,42305,107512,8598073
1599,3,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,353,220,942822,911616,31206,21998,964820
1599,4,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,571,438,1869753,1837952,31801,37722,1907475
1599,5,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,594,459,2693248,2665344,27904,37360,2730608
1599,6,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,370,234,1047726,1017600,30126,20540,1068266
1599,7,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,882,733,4908983,4869248,39735,66450,4975433
1599,8,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,522,370,1274028,1250688,23340,35654,1309682
1599,9,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,302,122,513606,488064,25542,11654,525260
1599,10,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,648,484,3319745,3275776,43969,50638,3370383
1703,1,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,178,108,180884,166016,14868,10139,191023
1703,2,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,238,168,473264,455168,18096,16764,490028
1703,3,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,208,138,280837,264448,16389,15067,295904
1703,4,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,116,46,94986,86144,8842,4289,99275
1703,5,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,165,95,194641,179968,14673,10328,204969
1703,6,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,237,167,402233,382848,19385,15694,417927
1703,7,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,174,105,103548,89600,13948,9459,113007
1703,8,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,165,94,244047,233088,10959,7668,251715
1703,9,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,182,112,205820,185984,19836,10853,216673
1703,10,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,119,49,136665,125184,11481,4603,141268
1826,1,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,244,154,625500,605824,19676,12821,638321
1826,2,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,146,53,195385,180096,15289,3727,199112
1826,3,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,352,260,1181981,1160960,21021,21763,1203744
1826,4,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,145,55,191519,178304,13215,3859,195378
1826,5,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,192,86,278228,263936,14292,6695,284923
1826,6,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,203,95,187753,174208,13545,7791,195544
1826,7,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,161,69,158532,143872,14660,5455,163987
1826,8,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,133,41,134150,121344,12806,2765,136915
1826,9,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,164,51,141245,126976,14269,3817,145062
1826,10,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,245,140,254676,235008,19668,15484,270160
1996,1,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,78,18,86318,62336,23982,1065,87383
1996,2,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,82,22,53420,46208,7212,1338,54758
1996,3,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,94,34,79790,71424,8366,2253,82043
1996,4,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,91,32,76116,68224,7892,2127,78243
1996,5,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,83,24,63749,56320,7429,1273,65022
1996,6,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,80,22,63068,55680,7388,1330,64398
1996,7,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,86,29,72191,63232,8959,2110,74301
1996,8,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,86,27,73829,65792,8037,1741,75570
1996,9,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,88,30,66160,58624,7536,2081,68241
1996,10,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,88,30,73079,63744,9335,2136,75215
2030,1,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,74,37,88960,78336,10624,2649,91609
2030,2,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,64,31,153719,131328,22391,2037,155756
2030,3,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,56,26,74340,64256,10084,1583,75923
2030,4,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,79,42,128877,118656,10221,2445,131322
2030,5,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,74,40,122380,112512,9868,2366,124746
2030,6,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,73,43,131258,121344,9914,2812,134070
2030,7,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,64,33,98392,88576,9816,2108,100500
2030,8,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,67,36,100224,92160,8064,2356,102580
2030,9,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,71,41,137180,127872,9308,2519,139699
2030,10,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,104,71,358653,338816,19837,4382,363035
2042,1,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,134,107,344921,318464,26457,8202,353123
2042,2,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,169,146,846793,821248,25545,10965,857758
2042,3,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,111,93,521024,495744,25280,7360,528384
2042,4,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,134,112,774656,744704,29952,8168,782824
2042,5,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,234,215,1131499,1089152,42347,20119,1151618
2042,6,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,76,57,241119,224640,16479,4291,245410
2042,7,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,244,218,2056114,2004608,51506,16992,2073106
2042,8,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,119,101,504518,481792,22726,9989,514507
2042,9,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,124,105,523927,503680,20247,8068,531995
2042,10,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,104,82,261415,244736,16679,6862,268277
2114,1,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,716,645,4557029,4506112,50917,69820,4626849
2114,2,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,598,529,5686428,5633664,52764,51905,5738333
2114,3,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,794,733,5987926,5942528,45398,58806,6046732
2114,4,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,566,500,2881215,2837376,43839,49412,2930627
2114,5,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,763,699,3917499,3874560,42939,69910,3987409
2114,6,10,common/Globalenvs.v,compcert,22,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1867,1803,20035181,19955328,79853,161953,20197134
2114,7,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,1260,1182,8300957,8240640,60317,99941,8400898
2114,8,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,877,807,4962144,4922240,39904,71668,5033812
2114,9,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,593,526,3482561,3434752,47809,58651,3541212
2114,10,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,833,758,3247878,3209344,38534,73505,3321383
2207,1,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,260,116,514169,469888,44281,11918,526087
2207,2,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,199,48,86288,77440,8848,4107,90395
2207,3,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,170,23,73400,54144,19256,1594,74994
2207,4,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,361,221,1083724,1056512,27212,21420,1105144
2207,5,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,262,124,285601,274176,11425,12139,297740
2207,6,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,354,207,614018,589952,24066,22355,636373
2207,7,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,317,161,282071,268288,13783,16133,298204
2207,8,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,391,223,929264,911744,17520,19522,948786
2207,9,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,268,119,332559,308224,24335,10610,343169
2207,10,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,327,165,435557,421120,14437,16374,451931
2290,1,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,547,538,4827661,4772864,54797,54828,4882489
2290,2,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,506,496,3718561,3668736,49825,51502,3770063
2290,3,10,flocq/Core/Ulp.v,compcert,35,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1813,1802,23359249,23288960,70289,153270,23512519
2290,4,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,1162,1153,13381178,13323392,57786,107036,13488214
2290,5,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,989,977,10816710,10766720,49990,96468,10913178
2290,6,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,1306,1296,13423135,13363456,59679,110429,13533564
2290,7,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,1569,1559,20306868,20233344,73524,157858,20464726
2290,8,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,437,426,1979506,1944064,35442,33703,2013209
2290,9,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,942,932,5982967,5930880,52087,91375,6074342
2290,10,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,674,663,2858176,2831744,26432,73446,2931622
2513,1,10,common/Values.v,compcert,4,1,success,,1,1,0,,122,76,504699,477184,27515,6608,511307
2513,2,10,common/Values.v,compcert,4,1,success,,1,1,0,,177,119,241270,228992,12278,10326,251596
2513,3,10,common/Values.v,compcert,4,1,success,,1,1,0,,125,75,189248,176896,12352,7417,196665
2513,4,10,common/Values.v,compcert,4,1,success,,1,1,0,,121,54,204615,190976,13639,4963,209578
2513,5,10,common/Values.v,compcert,4,1,success,,1,1,0,,100,54,178003,164096,13907,4922,182925
2513,6,10,common/Values.v,compcert,4,1,success,,1,1,0,,97,51,196939,184320,12619,4338,201277
2513,7,10,common/Values.v,compcert,4,1,success,,1,1,0,,95,48,180948,170112,10836,3823,184771
2513,8,10,common/Values.v,compcert,4,1,success,,1,1,0,,134,90,196598,183552,13046,10094,206692
2513,9,10,common/Values.v,compcert,4,1,success,,1,1,0,,159,115,338864,324096,14768,10447,349311
2513,10,10,common/Values.v,compcert,4,1,success,,1,1,0,,159,109,409301,391552,17749,8848,418149
2639,1,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,86,67,159972,139904,20068,6862,166834
2639,2,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,397,378,882797,859520,23277,29264,912061
2639,3,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,403,383,1000435,974336,26099,37124,1037559
2639,4,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,505,485,3152645,3110016,42629,41412,3194057
2639,5,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,303,284,656557,633088,23469,27453,684010
2639,6,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,320,301,1122048,1094912,27136,32135,1154183
2639,7,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,437,415,899651,861184,38467,45009,944660
2639,8,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,299,276,584982,562944,22038,29388,614370
2639,9,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,765,742,3386873,3354624,32249,81007,3467880
2639,10,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,426,407,1672656,1630208,42448,36291,1708947
2744,1,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,188,185,319531,298752,20779,9923,329454
