id,trial,repeats,target_coq_file,project,steps,success,outcome,outcome_detail,post_copy_make_ok,theorem_baseline_ok,theorem_modified,post_make_note,elapsed_seconds,agent_run_seconds,tokens_prompt,tokens_prompt_cache_hit,tokens_prompt_cache_miss,tokens_completion,tokens_total
221,9,10,theories/POrder.v,buchberger,3,1,success,,1,1,0,,48,43,50435,46208,4227,1467,51902
221,10,10,theories/POrder.v,buchberger,3,1,success,,1,1,0,,47,42,47125,43904,3221,1791,48916
270,1,10,backend/Unusedglobproof.v,compcert,8,1,success,,1,1,0,,340,191,539331,524032,15299,13171,552502
270,2,10,backend/Unusedglobproof.v,compcert,8,1,success,,1,1,0,,294,187,633382,616192,17190,13236,646618
270,3,10,backend/Unusedglobproof.v,compcert,8,1,success,,1,1,0,,325,215,570481,554240,16241,14936,585417
270,4,10,backend/Unusedglobproof.v,compcert,8,1,success,,1,1,0,,321,200,750670,730112,20558,13606,764276
270,5,10,backend/Unusedglobproof.v,compcert,8,1,success,,1,1,0,,354,260,659332,642560,16772,20786,680118
270,6,10,backend/Unusedglobproof.v,compcert,8,1,success,,1,1,0,,346,249,740186,723072,17114,15735,755921
270,7,10,backend/Unusedglobproof.v,compcert,8,1,success,,1,1,0,,371,265,1049710,1031680,18030,18514,1068224
270,8,10,backend/Unusedglobproof.v,compcert,8,1,success,,1,1,0,,446,357,1395208,1369984,25224,25915,1421123
270,9,10,backend/Unusedglobproof.v,compcert,8,1,success,,1,1,0,,297,203,440615,427776,12839,14738,455353
270,10,10,backend/Unusedglobproof.v,compcert,8,1,success,,1,1,0,,318,223,686355,671744,14611,14365,700720
432,1,10,orders/semirings.v,math-classes,0,1,success,,1,1,0,,114,72,48343,45056,3287,1873,50216
432,2,10,orders/semirings.v,math-classes,0,1,success,,1,1,0,,111,73,83534,79104,4430,3441,86975
432,3,10,orders/semirings.v,math-classes,0,1,success,,1,1,0,,82,51,48726,45696,3030,1693,50419
432,4,10,orders/semirings.v,math-classes,0,1,success,,1,1,0,,80,48,36027,33536,2491,1578,37605
432,5,10,orders/semirings.v,math-classes,0,1,success,,1,1,0,,84,52,37057,34304,2753,1603,38660
432,6,10,orders/semirings.v,math-classes,0,1,success,,1,1,0,,94,62,79166,72832,6334,2110,81276
432,7,10,orders/semirings.v,math-classes,0,1,success,,1,1,0,,90,54,43279,40448,2831,1533,44812
432,8,10,orders/semirings.v,math-classes,0,1,success,,1,1,0,,86,53,39953,35712,4241,1508,41461
432,9,10,orders/semirings.v,math-classes,0,1,success,,1,1,0,,91,60,37382,34816,2566,1575,38957
432,10,10,orders/semirings.v,math-classes,0,1,success,,1,1,0,,88,54,35411,32896,2515,1434,36845
665,1,10,theories/myhill_nerode.v,reglang,0,1,success,,1,1,0,,99,73,28846,27008,1838,2382,31228
665,2,10,theories/myhill_nerode.v,reglang,0,1,success,,1,1,0,,84,57,26326,23936,2390,2106,28432
665,3,10,theories/myhill_nerode.v,reglang,0,1,success,,1,1,0,,81,62,37155,34816,2339,3178,40333
665,4,10,theories/myhill_nerode.v,reglang,0,1,success,,1,1,0,,86,68,46210,43264,2946,3479,49689
665,5,10,theories/myhill_nerode.v,reglang,0,1,success,,1,1,0,,76,56,34887,32896,1991,2075,36962
665,6,10,theories/myhill_nerode.v,reglang,0,1,success,,1,1,0,,82,61,31376,28800,2576,3359,34735
665,7,10,theories/myhill_nerode.v,reglang,0,1,success,,1,1,0,,84,65,40115,37760,2355,2404,42519
665,8,10,theories/myhill_nerode.v,reglang,0,1,success,,1,1,0,,88,66,31089,28928,2161,3489,34578
665,9,10,theories/myhill_nerode.v,reglang,0,1,success,,1,1,0,,102,82,52312,48512,3800,4490,56802
665,10,10,theories/myhill_nerode.v,reglang,0,1,success,,1,1,0,,75,56,39228,37248,1980,2663,41891
848,1,10,theories/ctree.v,fourcolor,3,1,success,,1,1,0,,103,100,83712,72064,11648,6526,90238
848,2,10,theories/ctree.v,fourcolor,3,1,success,,1,1,0,,111,107,118478,103552,14926,8364,126842
848,3,10,theories/ctree.v,fourcolor,3,1,success,,1,1,0,,219,216,401687,391936,9751,19138,420825
848,4,10,theories/ctree.v,fourcolor,3,1,success,,1,1,0,,665,662,1297177,1274368,22809,70163,1367340
848,5,10,theories/ctree.v,fourcolor,3,1,success,,1,1,0,,210,207,570534,550912,19622,17708,588242
848,6,10,theories/ctree.v,fourcolor,3,1,success,,1,1,0,,303,301,410964,400640,10324,27616,438580
848,7,10,theories/ctree.v,fourcolor,3,1,success,,1,1,0,,144,141,203007,186624,16383,11131,214138
848,8,10,theories/ctree.v,fourcolor,3,1,success,,1,1,0,,108,105,90915,84096,6819,8013,98928
848,9,10,theories/ctree.v,fourcolor,3,1,success,,1,1,0,,910,907,3152484,3134080,18404,81907,3234391
848,10,10,theories/ctree.v,fourcolor,3,1,success,,1,1,0,,60,57,73162,64896,8266,3118,76280
978,1,10,misc/util.v,math-classes,0,1,success,,1,1,0,,79,76,104595,97792,6803,3383,107978
978,2,10,misc/util.v,math-classes,0,1,success,,1,1,0,,232,228,699508,686848,12660,16993,716501
978,3,10,misc/util.v,math-classes,0,1,success,,1,1,0,,127,125,285603,276096,9507,9084,294687
978,4,10,misc/util.v,math-classes,0,1,success,,1,1,0,,48,45,26666,24192,2474,1789,28455
978,5,10,misc/util.v,math-classes,0,1,success,,1,1,0,,42,39,34234,31872,2362,1196,35430
978,6,10,misc/util.v,math-classes,0,1,success,,1,1,0,,47,44,34293,32000,2293,1657,35950
978,7,10,misc/util.v,math-classes,0,1,success,,1,1,0,,226,223,328790,323072,5718,18952,347742
978,8,10,misc/util.v,math-classes,0,1,success,,1,1,0,,39,37,26559,25600,959,1054,27613
978,9,10,misc/util.v,math-classes,0,1,success,,1,1,0,,277,274,699063,690176,8887,22704,721767
978,10,10,misc/util.v,math-classes,0,1,success,,1,1,0,,192,189,580942,569600,11342,13915,594857
1225,1,10,MenhirLib/Interpreter_complete.v,compcert,13,1,success,,1,1,0,,742,731,4782714,4733696,49018,64405,4847119
1225,2,10,MenhirLib/Interpreter_complete.v,compcert,13,1,success,,1,1,0,,778,770,4744833,4701696,43137,65737,4810570
1225,3,10,MenhirLib/Interpreter_complete.v,compcert,13,1,success,,1,1,0,,906,898,5094245,5054208,40037,74500,5168745
1225,4,10,MenhirLib/Interpreter_complete.v,compcert,13,1,success,,1,1,0,,1042,1035,8577843,8526208,51635,78660,8656503
1225,5,10,MenhirLib/Interpreter_complete.v,compcert,13,1,success,,1,1,0,,795,787,5332116,5280640,51476,67999,5400115
1225,6,10,MenhirLib/Interpreter_complete.v,compcert,13,1,success,,1,1,0,,822,814,4076762,4035968,40794,72408,4149170
1225,7,10,MenhirLib/Interpreter_complete.v,compcert,13,1,success,,1,1,0,,888,880,7527921,7467904,60017,85310,7613231
1225,8,10,MenhirLib/Interpreter_complete.v,compcert,13,1,success,,1,1,0,,1395,1386,13571801,13497856,73945,132618,13704419
1225,9,10,MenhirLib/Interpreter_complete.v,compcert,13,1,success,,1,1,0,,530,520,1965495,1938560,26935,50916,2016411
1225,10,10,MenhirLib/Interpreter_complete.v,compcert,13,1,success,,1,1,0,,1159,1152,10654419,10585728,68691,88440,10742859
1333,1,10,cfrontend/Cshmgenproof.v,compcert,2,1,success,,1,1,0,,264,87,75784,68480,7304,3384,79168
1333,2,10,cfrontend/Cshmgenproof.v,compcert,2,1,success,,1,1,0,,211,83,68148,65152,2996,2706,70854
1333,3,10,cfrontend/Cshmgenproof.v,compcert,2,1,success,,1,1,0,,236,96,62752,59520,3232,3785,66537
1333,4,10,cfrontend/Cshmgenproof.v,compcert,2,1,success,,1,1,0,,216,84,57096,54656,2440,2189,59285
1333,5,10,cfrontend/Cshmgenproof.v,compcert,2,1,success,,1,1,0,,223,75,46675,44544,2131,2127,48802
1333,6,10,cfrontend/Cshmgenproof.v,compcert,2,1,success,,1,1,0,,231,105,85987,83072,2915,5684,91671
1333,7,10,cfrontend/Cshmgenproof.v,compcert,2,1,success,,1,1,0,,264,133,194921,183552,11369,5659,200580
1333,8,10,cfrontend/Cshmgenproof.v,compcert,2,1,success,,1,1,0,,327,207,446902,416768,30134,11897,458799
1333,9,10,cfrontend/Cshmgenproof.v,compcert,2,1,success,,1,1,0,,218,87,64371,61440,2931,3965,68336
1333,10,10,cfrontend/Cshmgenproof.v,compcert,2,1,success,,1,1,0,,236,97,183793,172544,11249,4575,188368
1355,1,10,x86/SelectOpproof.v,compcert,32,1,success,,1,1,0,,1460,1306,9353535,9280256,73279,131129,9484664
1355,2,10,x86/SelectOpproof.v,compcert,32,1,success,,1,1,0,,1390,1287,10991238,10929152,62086,107868,11099106
1355,3,10,x86/SelectOpproof.v,compcert,32,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1901,1802,24808330,24715008,93322,165146,24973476
1355,4,10,x86/SelectOpproof.v,compcert,32,1,success,,1,1,0,,1222,1125,14909138,14825728,83410,93372,15002510
1355,5,10,x86/SelectOpproof.v,compcert,32,1,success,,1,1,0,,1283,1181,10275512,10229376,46136,119818,10395330
1355,6,10,x86/SelectOpproof.v,compcert,32,1,success,,1,1,0,,862,752,3276820,3245056,31764,76763,3353583
1355,7,10,x86/SelectOpproof.v,compcert,32,1,success,,1,1,0,,1132,1031,6496266,6443776,52490,91007,6587273
1355,8,10,x86/SelectOpproof.v,compcert,32,1,success,,1,1,0,,1564,1471,10891941,10839040,52901,153979,11045920
1355,9,10,x86/SelectOpproof.v,compcert,32,1,success,,1,1,0,,686,594,2555112,2518272,36840,61741,2616853
1355,10,10,x86/SelectOpproof.v,compcert,32,1,success,,1,1,0,,1786,1694,21435961,21351680,84281,132066,21568027
1599,1,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,458,237,936290,907264,29026,18620,954910
1599,2,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,409,234,929577,910080,19497,17205,946782
1599,3,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,438,247,693882,673920,19962,20442,714324
1599,4,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,377,222,565196,539008,26188,15398,580594
1599,5,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,377,225,797314,772096,25218,13447,810761
1599,6,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,481,323,630943,613248,17695,22878,653821
1599,7,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,355,207,448135,432896,15239,13229,461364
1599,8,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,342,191,688344,660736,27608,12609,700953
1599,9,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,313,166,215967,204928,11039,11564,227531
1599,10,10,x86/ConstpropOpproof.v,compcert,6,1,success,,1,1,0,,392,243,735182,715520,19662,18568,753750
1703,1,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,274,146,145628,141824,3804,8769,154397
1703,2,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,265,181,275458,270592,4866,12853,288311
1703,3,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,212,114,41671,39552,2119,7710,49381
1703,4,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,178,90,51517,49920,1597,4289,55806
1703,5,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,202,102,49305,44800,4505,5460,54765
1703,6,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,195,110,75876,74112,1764,6399,82275
1703,7,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,302,221,320920,315392,5528,15939,336859
1703,8,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,164,82,34572,33536,1036,4087,38659
1703,9,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,200,117,76798,74624,2174,6497,83295
1703,10,10,backend/Cminortyping.v,compcert,2,1,success,,1,1,0,,178,88,52667,47104,5563,5239,57906
1826,1,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,236,82,94868,89088,5780,3157,98025
1826,2,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,301,194,526605,513536,13069,14084,540689
1826,3,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,220,98,169801,161152,8649,3781,173582
1826,4,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,192,82,78298,74112,4186,2701,80999
1826,5,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,207,83,126652,117248,9404,3696,130348
1826,6,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,200,93,66749,62208,4541,4826,71575
1826,7,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,195,86,76514,72960,3554,2864,79378
1826,8,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,204,103,103405,97536,5869,4691,108096
1826,9,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,171,69,48695,44672,4023,2222,50917
1826,10,10,x86/SelectOpproof.v,compcert,2,1,success,,1,1,0,,211,111,187590,177920,9670,5381,192971
1996,1,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,173,69,46469,43264,3205,1402,47871
1996,2,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,124,55,33276,32128,1148,1393,34669
1996,3,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,127,58,30098,28672,1426,1552,31650
1996,4,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,130,56,34566,33152,1414,1292,35858
1996,5,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,138,58,30136,28672,1464,1197,31333
1996,6,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,127,55,29886,28288,1598,1068,30954
1996,7,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,143,64,31720,29952,1768,1510,33230
1996,8,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,144,63,36845,34944,1901,1579,38424
1996,9,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,139,73,31523,30464,1059,2913,34436
1996,10,10,common/Globalenvs.v,compcert,2,1,success,,1,1,0,,129,64,43265,41472,1793,1763,45028
2030,1,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,140,88,131893,124928,6965,3025,134918
2030,2,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,99,58,56437,52736,3701,2155,58592
2030,3,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,94,58,72148,68224,3924,2426,74574
2030,4,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,93,56,39658,36992,2666,2212,41870
2030,5,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,93,53,55314,50304,5010,1873,57187
2030,6,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,112,73,123803,114688,9115,3133,126936
2030,7,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,109,70,131944,124288,7656,2763,134707
2030,8,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,89,53,74550,67456,7094,1743,76293
2030,9,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,142,103,326832,308992,17840,4541,331373
2030,10,10,lib/Integers.v,compcert,2,1,success,,1,1,0,,107,66,67248,59776,7472,2310,69558
2042,1,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,163,130,209937,201856,8081,7896,217833
2042,2,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,181,154,447928,429312,18616,12016,459944
2042,3,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,338,314,3177902,3137536,40366,22638,3200540
2042,4,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,132,106,179454,171264,8190,7274,186728
2042,5,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,195,170,692994,672128,20866,12732,705726
2042,6,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,116,88,125409,119680,5729,5127,130536
2042,7,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,102,80,126942,120832,6110,4547,131489
2042,8,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,134,112,363954,350848,13106,7109,371063
2042,9,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,201,179,643665,623488,20177,11448,655113
2042,10,10,flocq/IEEE754/BinarySingleNaN.v,compcert,6,1,success,,1,1,0,,180,158,556656,539136,17520,10008,566664
2114,1,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,388,284,973185,952960,20225,22673,995858
2114,2,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,882,808,5432949,5390592,42357,68687,5501636
2114,3,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,622,559,3013073,2984960,28113,40370,3053443
2114,4,10,common/Globalenvs.v,compcert,22,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1863,1802,14240407,14187264,53143,137894,14378301
2114,5,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,1538,1473,15362249,15292416,69833,102955,15465204
2114,6,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,1106,1046,9338052,9284736,53316,83680,9421732
2114,7,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,728,655,3876717,3832832,43885,60303,3937020
2114,8,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,888,816,4388919,4352256,36663,74597,4463516
2114,9,10,common/Globalenvs.v,compcert,22,0,agent_timeout,run_timed_out=0 run_rc=124,1,1,0,,1862,1802,19418368,19348096,70272,140360,19558728
2114,10,10,common/Globalenvs.v,compcert,22,1,success,,1,1,0,,721,659,3299943,3269120,30823,61284,3361227
2207,1,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,426,205,363289,349568,13721,18333,381622
2207,2,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,291,116,111292,106496,4796,6850,118142
2207,3,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,313,144,208541,204928,3613,9029,217570
2207,4,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,309,141,322014,313472,8542,8069,330083
2207,5,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,419,257,751614,736000,15614,19869,771483
2207,6,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,426,273,531468,512384,19084,23070,554538
2207,7,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,431,260,509824,503040,6784,22087,531911
2207,8,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,304,152,188881,181248,7633,9905,198786
2207,9,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,280,130,376243,366080,10163,7927,384170
2207,10,10,x86/ConstpropOpproof.v,compcert,7,1,success,,1,1,0,,374,225,553330,545280,8050,18081,571411
2290,1,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,517,505,2118114,2095232,22882,48026,2166140
2290,2,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,1024,1012,9140502,9098240,42262,86869,9227371
2290,3,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,867,855,7987697,7941760,45937,65154,8052851
2290,4,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,574,562,3104548,3069696,34852,46956,3151504
2290,5,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,706,696,3916941,3884416,32525,66113,3983054
2290,6,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,1435,1424,19853934,19781632,72302,114549,19968483
2290,7,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,1449,1437,23785807,23709312,76495,113441,23899248
2290,8,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,530,519,5043153,5003136,40017,45682,5088835
2290,9,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,991,980,5843320,5817344,25976,92663,5935983
2290,10,10,flocq/Core/Ulp.v,compcert,35,1,success,,1,1,0,,348,337,1884818,1857280,27538,25036,1909854
2513,1,10,common/Values.v,compcert,4,1,success,,1,1,0,,138,77,85493,78336,7157,3330,88823
2513,2,10,common/Values.v,compcert,4,1,success,,1,1,0,,156,95,108498,101888,6610,5113,113611
2513,3,10,common/Values.v,compcert,4,1,success,,1,1,0,,129,77,83453,78464,4989,3391,86844
2513,4,10,common/Values.v,compcert,4,1,success,,1,1,0,,155,108,176029,168704,7325,6240,182269
2513,5,10,common/Values.v,compcert,4,1,success,,1,1,0,,129,76,75024,70272,4752,3855,78879
2513,6,10,common/Values.v,compcert,4,1,success,,1,1,0,,146,98,137887,131968,5919,5034,142921
2513,7,10,common/Values.v,compcert,4,1,success,,1,1,0,,857,810,7163149,7124736,38413,59013,7222162
2513,8,10,common/Values.v,compcert,4,1,success,,1,1,0,,128,81,111197,102272,8925,4163,115360
2513,9,10,common/Values.v,compcert,4,1,success,,1,1,0,,146,97,104368,96768,7600,5037,109405
2513,10,10,common/Values.v,compcert,4,1,success,,1,1,0,,137,92,143551,134912,8639,4488,148039
2639,1,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,153,128,272858,258432,14426,9765,282623
2639,2,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,152,129,319553,311296,8257,9611,329164
2639,3,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,184,163,248177,241024,7153,13209,261386
2639,4,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,197,174,388276,377856,10420,13196,401472
2639,5,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,232,211,585592,573184,12408,15075,600667
2639,6,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,170,147,236373,228224,8149,9954,246327
2639,7,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,348,325,1727636,1701248,26388,26004,1753640
2639,8,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,218,199,522323,509056,13267,15427,537750
2639,9,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,156,136,193708,187264,6444,9767,203475
2639,10,10,theories/BuchAux.v,buchberger,9,1,success,,1,1,0,,215,193,463441,452992,10449,12938,476379
2744,1,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,82,78,157944,150912,7032,4308,162252
2744,2,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,122,118,154619,148096,6523,9480,164099
2744,3,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,108,105,162240,157056,5184,7313,169553
2744,4,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,101,98,163732,156416,7316,6668,170400
2744,5,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,126,123,284019,271616,12403,8936,292955
2744,6,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,96,93,117248,112896,4352,6287,123535
2744,7,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,79,77,101328,94592,6736,4371,105699
2744,8,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,127,124,186892,179200,7692,8078,194970
2744,9,10,flocq/Core/Raux.v,compcert,6,1,success,,1,1,0,,116,113,202690,196608,6082,6751,209441
